NUM_BANKCARD_QUERIES_LAST_6_MO,S207A,CO06S,TK0901,SCRG063,AT01S,AT20S,RVLR03,BC101S,G980S,BKUTIL,IQT9421,REH5030,CAMPAIGN_ID,CAMPAIGN_SUB_CD,UNDRWRTE_STRAT_IN,CRED_BUREAU_LOC_CD,FICO_SCORE,FICO_FACTOR_1,CRED_SCORE_1,RISK_SCORE_1,RISK_SCORE_1_FACTOR_1,CRED_SCORE_2,RISK_SCORE_2,INMARKET_IN,UNDER18_IN,DECEASED_IN,FROZEN_CREDRPT_IN,BANK_ACCT_CD,EXTEND_FRAUD_ALERT_IN,OLLO_OPEN_ACCT_CT,RECENT_APPL_IN,ATP_MAX_CREDIT_LINE,FAILED_ATP_IN,BUREAU_ERROR_CD,CONSUMER_STMT_TYPE_IN,BUREAU_MSG_CD_LIST,FRAUD_SHIELD_TYPE_LIST,DECISION_CD,CREDIT_LINE_AMT,CASH_LINE_AMT,LTR_TEMPLATE_ID,ADVERSE_ACT_RSN_1,ADVERSE_ACT_RSN_2,ADVERSE_ACT_RSN_3,ADVERSE_ACT_RSN_4,POLICY_RULES_USED,POST_BUR_RND_NUM_1,VANTAGE_SCORE,ALL0100,ALL0300,ALL2356,ALL5020,ALL5030,ALL5045,ALL5301,ALL5830,ALL8164,ALL8220,ALL9210,ALL9220,BCA5020,BCC0416,BCC5030,BCC7140,IQB9416,MTA5830,FIP5020,TU_VANTAGE_3,TU_VANT_3_FACTOR_1,TU_VANT_3_FACTOR_2,TU_VANT_3_FACTOR_3,TU_VANT_3_FACTOR_4,TU_VANT_3_FACTOR_5,TU_STATUS,LN_STATUS,CUST_MOD_3_FIN_SCR,CUST_MOD_3_FIN_SCR_DEC,CUST_MOD_3_TIMEOUT,CUST_MOD_3_ERROR,CUST_MOD_4_FIN_SCR,CUST_MOD_4_FIN_SCR_DEC,CUST_MOD_4_TIMEOUT,CUST_MOD_4_ERROR,CUST_MOD_6_FIN_SCR,CUST_MOD_6_FIN_SCR_DEC,CUST_MOD_6_TIMEOUT,CUST_MOD_6_ERROR,CUST_MOD_7_FIN_SCR,CUST_MOD_7_FIN_SCR_DEC,CUST_MOD_7_TIMEOUT,CUST_MOD_7_ERROR,CUST_MOD_3_FIN_SCR_RANKED_AR,CUST_MOD_6_FIN_SCR_RANKED_AR,SSNAWF3Y,TFRAA6M,TFRAA1Y,TFRANDOB2Y,TFRANDOB3Y,TFRANDOB6M,TFRANDOB1Y,IDFS
1,-1,0,-3,0,11,212,0,0,-4,0,0,0,23,5,6,5,712,39,715,3,13,765,3,Y,N,N,N,2,N,0,N,135788,N,,,57,11,A,2200,660,,,,,,A003,568,0,11,10,0,49058,49058,0,0,617,11,212,9999,9999,0,1,0,0,1,249,999999998,750,7,43,9,12,12,Y,,4.014862061,3,N,N,3.845933914,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,662
0,10,-1,-2,0,48,189,0,222,0,44,0,222,95,7,8,5,681,38,638,8,18,686,8,Y,N,N,N,1,N,0,N,96006,N,,,57,,A,300,90,,,,,,A003,135,685,47,40,0,179894,179894,0,0,2043,9996,197,14,14,222,0,999999997,997,0,999999997,999999997,698,98,15,30,12,2,Y,,6.702878952,4,N,N,8.238754272,5,N,N,0,448,,,3.902227402,448,N,N,2016      2034,,FALSE,0,0,0,0,0,0,678
11,45,0,-3,0,29,163,0,163,3,18,1,587,23,3,6,5,624,38,644,8,13,690,8,Y,N,N,N,1,N,0,N,143669,N,,,57,921,D,0,0,1002,1057,,,,1057,327,0,32,31,0,22949,22949,0,0,531,11,163,46,46,587,1,587,69,2,999999997,999999998,625,98,85,14,95,2,Y,,12.8782196,6,N,N,20.51356506,8,N,N,0,448,,,0,448,,,2033      2018      2110,,,,,,,,,0
3,18,-1,-2,0,30,156,0,-5,5,0,0,0,95,5,8,5,651,38,656,7,18,695,7,Y,N,N,N,1,N,0,N,94773,N,,,57,21,A,600,180,,,,,,A003,905,661,30,26,0,29841,29841,0,0,581,9996,156,22,22,999999997,0,999999997,997,1,999999997,999999998,649,98,47,14,12,2,Y,,3.637322426,2,N,N,5.869922638,4,N,N,0,448,,,8.435173035,448,N,N,,,FALSE,0,0,0,0,0,0,408
2,-1,-2,-3,0,10,157,0,14,1,1,0,14,95,7,8,5,707,40,630,8,K6,702,7,Y,N,N,N,2,N,0,N,166591,N,,,57,21,A,500,150,,,,,,A003,700,667,6,6,0,13713,13713,0,0,736,9996,48,9999,9999,14,2,14,1,0,999999998,999999998,681,12,95,7,63,8,Y,,28.13241577,9,N,N,16.47912598,7,N,N,0,448,,,9.540424347,448,N,N,2116      2110      2034      2031,,FALSE,0,0,0,0,0,0,653
2,6,-1,-2,0,29,167,0,1278,3,85,0,1278,23,2,6,5,624,38,614,9,18,677,8,Y,N,N,N,1,N,0,N,122240,N,,,57,121,A,300,90,,,,,,A003,460,0,29,29,0,6626,6626,0,0,371,9996,229,10,10,615,1,615,88,2,999999998,999999997,625,98,14,12,30,2,Y,,11.24194622,6,N,N,10.54976845,6,N,N,0,448,,,0,448,,,2018      2016      2034      2049,,FALSE,0,0,0,0,0,0,493
3,-1,-1,-3,0,19,123,1020,1020,1,64,1,1394,23,3,6,5,669,38,670,6,1034,718,6,Y,N,N,N,1,N,0,N,59968,N,,,57,,A,800,240,,,,,,A003,466,0,19,6,0,48970,48970,0,0,153,9996,123,48,48,895,3,895,58,1,999999998,999999998,653,98,14,32,12,2,Y,,7.83352375,5,N,N,13.45745277,6,N,N,0,448,,,0,448,,,2116      2067      2110,,FALSE,0,0,0,0,0,0,494
3,16,-1,-2,0,12,58,0,294,1,18,0,294,95,5,8,5,642,38,635,8,K6,702,7,Y,N,N,N,1,N,0,N,143182,N,,,57,21,A,600,180,,,,,,A003,446,689,15,15,0,2692,2692,0,0,178,9996,326,18,18,294,2,294,19,3,999999998,999999998,663,98,14,12,85,2,Y,,9.256859779,5,N,N,7.244293213,4,N,N,0,448,,,5.783341408,448,N,N,2031      2016      2110,,FALSE,0,0,0,0,0,0,536
2,21,-1,-2,0,33,142,0,1985,2,66,0,1985,23,2,6,5,671,38,657,7,K6,733,5,Y,N,N,N,2,N,0,N,273506,N,,,57,21,A,1600,480,,,,,,A003,974,0,38,33,0,43159,43159,0,0,693,9996,142,22,22,1985,1,1985,66,2,999999997,1104,679,98,12,15,14,2,Y,,3.63030529,2,N,N,4.01631546,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,574
0,17,-1,-2,0,14,261,0,-5,-4,0,0,999999997,23,2,6,5,629,38,673,6,18,699,7,Y,N,N,N,2,N,0,N,48831,N,,,57,221,A,500,150,,,,,,A003,707,0,13,11,0,256110,256110,0,0,746,9996,261,19,19,999999997,0,999999997,997,0,999999997,999999998,659,98,47,14,94,2,Y,,2.908741951,2,N,N,3.82426548,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,731
1,-1,-2,23664,0,20,170,0,24780,0,29,0,1135,23,1,6,5,602,38,672,6,18,693,7,Y,N,N,N,2,N,0,N,108442,N,,,57,21,D,0,0,1002,1018,,,,1018,291,0,22,16,1,1135,1135,747,35725,35,28,263,9999,9999,1116,1,1116,29,1,999999998,999999998,641,12,34,7,11,7,Y,,10.67186546,6,N,N,14.35032845,7,N,N,0,448,,,0,448,,,2018      2033      2034      2016,,,,,,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,6,,0,,0,0,,0,0,,,,,2,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
4,11,-1,-2,0,16,394,0,45,2,9,0,45,95,5,8,5,671,38,652,7,18,702,7,Y,N,N,N,1,N,0,N,163279,N,,,57,9,A,600,180,,,,,,A003,788,691,17,17,0,14588,14588,0,0,321,9996,394,14,14,45,1,45,9,1,999999997,999999997,693,98,14,30,8,2,Y,,13.06938076,6,N,N,10.20886803,6,N,N,0,448,,,6.957860947,448,N,N,2030      2018      2012      2016,,FALSE,0,0,0,0,0,0,667
0,-1,-2,4093,0,8,349,4366,8459,0,79,0,4366,22,1,6,5,620,38,737,2,34,735,5,Y,N,N,N,2,N,0,N,21169,N,,,57,21,A,1200,360,,,,,,A003,628,0,12,11,0,4366,4366,0,9603,131,43,401,9999,9999,4366,2,4366,79,0,999999997,999999998,622,7,4,61,16,8,Y,,3.903687477,3,N,N,11.09798813,6,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,856
0,-1,-2,-3,0,62,151,1481,2349,1,36,0,3336,95,7,8,5,632,38,596,9,A5,707,6,Y,N,N,N,1,N,0,N,94968,N,,,57,21,A,900,270,,,,,,A003,142,616,51,37,0,212916,212916,0,5640,2075,27,151,116,116,1475,1,1475,98,0,1280,999999998,647,98,7,12,95,2,Y,,10.02744007,6,N,N,11.9189949,6,N,N,0,448,,,5.348472595,448,N,N,2059      2050      2031,,FALSE,0,0,0,0,0,0,422
2,14,-1,-3,0,20,226,1653,1653,0,97,0,1653,23,2,6,5,655,38,660,7,K6,727,5,Y,N,N,N,1,N,0,N,203182,N,,,57,21,A,1800,540,,,,,,A003,648,0,26,24,0,198696,198696,0,0,1654,9996,226,29,29,1653,1,1653,97,0,1125,999999998,662,98,14,15,12,2,Y,,4.053801537,3,N,N,3.074091911,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,533
1,-1,-2,3267,1,17,195,0,1222,2,0,0,999999996,23,1,6,5,551,38,632,8,18,644,10,Y,N,N,N,1,N,0,N,134416,N,,,57,1121,D,0,0,1002,1018,,,,1018,998,0,18,15,1,119969,119969,119969,9978,860,31,204,9999,9999,999999996,0,999999996,996,1,860,999999998,505,12,95,4,8,6,Y,,14.51863194,7,N,N,19.12202454,8,N,N,0,448,,,0,448,,,2033      2034      2032      2125,,,,,,,,,0
2,25,-1,-2,0,24,104,0,5,2,1,1,5,95,0,4,5,688,38,649,7,1039,701,7,Y,N,N,N,2,N,0,N,60649,N,,,57,11921,A,500,150,,,,,,A003,663,655,24,24,0,32071,32071,0,0,701,9996,104,29,29,5,2,5,1,1,999999998,999999998,651,98,14,85,12,2,Y,,11.64598083,6,N,N,16.79707336,7,N,N,0,448,,,0,448,,,2116      2110      2049      2018,,FALSE,0,1,0,0,0,0,746
4,-1,-2,2372,0,42,226,0,974,0,19,0,974,23,1,6,5,685,39,726,2,D2,760,3,Y,N,N,N,1,N,0,N,269026,N,,,57,21,A,2500,750,,,,,,A003,499,0,54,36,0,138538,138538,0,0,714,16,226,9999,9999,974,2,974,19,1,999999997,999999996,656,4,61,32,5,10,Y,,2.21506691,1,N,N,0.826326609,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,498
0,-1,-1,-3,0,17,137,872,872,0,38,0,1207,23,5,6,5,649,38,703,4,18,760,3,Y,N,N,N,1,N,0,N,455925,N,,,57,,A,2100,630,,,,,,A003,976,0,17,11,0,43592,43592,0,0,907,9996,192,9999,9999,872,2,872,38,0,999999998,999999997,675,12,7,4,63,8,Y,,6.159355164,4,N,N,6.983289719,4,N,N,0,448,,,0,448,,,2110      2122      2121,,FALSE,0,0,0,0,0,0,759
4,-1,-2,-3,0,12,282,563,563,3,56,0,3422,23,1,6,5,641,38,675,6,A5,718,6,Y,N,N,N,1,N,0,N,236688,N,,,57,21,D,0,0,1002,1018,,,,1018,625,0,16,16,1,54550,54550,3348,21694,1010,54,282,9999,9999,563,1,563,43,2,999999997,999999998,662,14,63,85,7,10,Y,,5.053385735,3,N,N,6.719098091,4,N,N,0,448,,,0,448,,,,,,,,,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,,0,,0,0,,0,0,,,,,4,,0,N,0,,,,,,D,0,0,1001,1008,,,,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
1,-1,-1,-2,0,9,132,0,1808,1,53,0,2571,22,5,6,5,678,40,671,6,34,702,7,Y,N,N,N,1,N,0,N,250162,N,,,57,21,A,500,150,,,,,,A003,678,0,9,9,1,2571,2571,102,0,112,9996,192,75,75,1808,2,1808,54,0,999999998,999999998,670,98,14,12,31,2,Y,,9.789708138,5,N,N,9.646467209,5,N,N,0,448,,,0,448,,,2049      2034      2110      2107,,FALSE,0,0,0,0,0,0,453
3,-1,-1,-3,0,33,156,1549,2489,2,66,1,2669,23,2,6,5,600,38,667,6,34,714,6,Y,N,N,N,1,N,0,N,131721,N,,,57,21,A,1000,300,,,,,,A003,337,0,32,32,0,99417,99417,0,0,1226,9996,156,92,92,2504,4,2504,57,2,999999996,999999998,608,98,14,12,32,2,Y,,3.973771095,3,N,N,5.255678177,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,594
3,-1,-2,-3,0,29,169,0,1079,5,0,0,2035,95,5,8,5,659,39,660,7,1039,725,5,Y,N,N,N,1,N,0,N,12013,N,,,57,9,A,1400,420,,,,,,A003,422,685,28,22,0,178756,179835,0,1873,2130,38,169,9999,9999,0,1,1079,0,2,1150,7871,696,39,12,55,4,9,Y,,13.41078091,6,N,N,10.50276566,6,N,N,0,448,,,7.871763229,448,N,N,2031      2059      2049      2121,,FALSE,0,0,0,0,0,0,514
0,-1,-1,-3,0,6,153,0,169,0,56,0,292,95,7,8,5,678,38,706,3,1033,735,5,Y,N,N,N,1,N,0,N,115097,N,,,57,21,A,300,90,,,,,,A003,212,656,6,4,0,207448,207448,0,0,1455,9996,153,9999,9999,292,1,292,58,0,1430,999999998,642,12,4,95,55,8,Y,,7.471887589,5,N,N,0,448,,,0,448,,,5.395152092,448,N,N,2116      2110      2124      2032,,FALSE,0,0,0,0,0,0,559
0,-1,-2,2413,0,6,147,2092,2815,1,94,0,2815,23,1,6,5,627,38,609,9,P6,666,9,Y,N,N,N,1,N,0,N,81558,N,,,57,21,A,300,90,,,,,,A003,750,0,6,5,0,17409,17409,0,537,321,53,147,9999,9999,2815,3,2815,94,0,999999998,999999998,575,12,4,63,11,8,Y,,11.8442688,6,N,N,14.39420128,7,N,N,0,448,,,0,448,,,2116      2110      2033      2050,,FALSE,0,0,0,0,0,0,890
0,19,-2,-3,0,9,388,309,309,2,26,1,325,23,2,6,5,674,38,644,8,18,713,6,Y,N,N,N,2,N,0,N,43019,N,,,57,1921,A,800,240,,,,,,A003,676,0,14,12,0,325,325,0,0,25,49,388,21,21,325,1,325,28,1,999999998,999999998,682,98,14,8,31,2,Y,,9.947328568,5,N,N,12.54873085,6,N,N,0,448,,,0,448,,,2116      2018      2016      2033,,FALSE,0,0,0,0,0,0,498
0,36,-1,-2,0,6,326,0,-5,-4,0,0,999999997,23,2,6,5,669,38,743,2,R3,731,5,Y,N,N,N,2,N,0,N,88571,N,,,57,,A,2000,600,,,,,,A003,882,0,6,6,0,89339,89339,0,0,935,9996,326,37,37,999999997,0,999999997,997,0,935,999999998,679,98,47,14,15,2,Y,,1.490091324,1,N,N,2.345859528,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,588
2,11,-1,-2,0,22,126,542,2281,0,88,0,2527,22,3,6,5,662,38,585,10,K6,675,8,Y,N,N,N,1,N,0,N,98182,N,,,57,21,D,0,0,1002,2049,2018,2016,2116,1060,793,0,21,21,0,27799,27799,0,0,726,9996,126,21,21,2281,2,2281,88,1,999999998,999999998,663,98,14,12,32,2,Y,,16.08729553,7,N,N,10.74634647,6,N,N,0,448,,,0,448,,,2049      2018      2016      2116,,,,,,,,,0
0,21,-2,21977,0,27,220,6196,6196,0,92,0,6180,23,3,6,5,628,38,655,7,P6,728,5,Y,N,N,N,1,N,0,N,154058,N,,,57,11,D,0,0,1002,2050,2095,2059,2012,1060,493,0,29,29,0,6180,6180,0,18629,355,20,220,48,48,6180,8,6180,96,0,999999997,999999998,611,98,32,14,7,2,Y,,14.99162865,7,N,N,17.44656372,7,N,N,0,448,,,0,448,,,2050      2095      2059      2012,,,,,,,,,0
3,25,-1,-3,0,19,207,0,450,2,30,0,450,95,5,8,5,626,38,629,8,13,692,7,Y,N,N,N,1,N,0,N,213929,N,,,57,10321,A,600,180,,,,,,A003,364,665,17,17,0,315166,315166,0,0,2578,9996,207,28,28,450,2,450,30,1,1883,999999998,656,98,14,15,12,2,Y,,12.97427654,6,N,N,11.76811981,6,N,N,0,448,,,4.040719032,448,N,N,2018      2110      2007,,FALSE,0,0,0,0,0,0,464
8,-1,-1,-2,0,18,19,1035,2994,2,42,0,4508,23,3,6,5,676,40,664,6,20,743,4,Y,N,N,N,2,N,0,N,126201,N,,,57,,A,1400,420,,,,,,A003,387,0,19,18,0,4508,4508,0,0,246,9996,179,20,20,3143,4,3143,48,3,999999998,999999998,624,98,12,14,85,2,Y,,8.875628471,5,N,N,8.490180016,5,N,N,0,448,,,0,448,,,2110      2049      2016,,FALSE,0,0,0,0,0,0,468
5,6,-1,-3,0,24,272,848,3525,1,88,0,3525,23,2,6,5,658,38,647,8,13,703,7,Y,N,N,N,2,N,0,N,130487,N,,,57,,A,500,150,,,,,,A003,7,0,22,19,0,116456,116456,0,0,1063,9996,272,10,10,3525,2,3525,88,3,964,999999998,667,98,14,15,32,2,Y,,11.32449055,6,N,N,10.97198868,6,N,N,0,448,,,0,448,,,2018      2059      2031      2067,,FALSE,0,0,0,0,0,0,733
3,-1,-1,-2,0,12,138,0,1120,3,5,1,299,23,4,6,5,731,14,717,3,K6,756,4,Y,N,N,N,1,N,0,N,26916,N,,,57,721,A,1800,540,,,,,,A003,886,0,13,12,0,17668,17668,0,0,421,9996,175,9999,9999,593,1,299,6,1,999999998,157,743,12,14,63,16,10,Y,,3.864653587,3,N,N,3.944637299,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,712
4,1,-2,-3,1,17,213,0,1031,2,41,1,1268,23,2,6,5,652,38,653,7,34,698,7,Y,N,N,N,1,N,0,N,224675,N,,,57,21,A,500,150,,,,,,A003,455,0,19,18,0,1268,1268,0,66529,47,56,213,26,26,1268,2,1268,51,2,999999997,999999997,684,98,14,15,12,2,Y,,4.105221748,3,N,N,8.290939331,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,653
1,-1,-2,2430,0,10,268,0,4006,2,63,0,1576,23,1,6,5,624,39,650,7,34,702,7,Y,N,N,N,1,N,0,N,120130,N,,,57,,D,0,0,1002,2030,2050,2049,2016,1060,176,0,13,8,0,1576,1576,0,2045,50,74,268,9999,9999,1576,4,1576,36,1,999999998,999999997,626,63,14,7,11,10,Y,,29.91326904,9,N,N,37.13633728,9,N,N,0,448,,,0,448,,,2030      2050      2049      2016,,,,,,,,,0
0,25,-1,-2,0,21,150,0,-5,0,0,0,999999997,95,5,8,5,667,38,684,5,20,702,7,Y,N,N,N,2,N,0,N,16753,N,,,57,21,A,600,180,,,,,,A003,596,700,16,16,0,999999996,999999996,0,0,999999996,9996,150,28,28,999999997,0,999999997,997,0,999999998,999999996,697,98,47,14,12,2,Y,,9.057341576,5,N,N,4.211053848,3,N,N,0,448,,,5.155878067,448,N,N,2016      2031      2017,,FALSE,0,0,0,0,0,0,660
4,20,-1,-2,0,9,119,0,512,1,0,0,1102,95,5,8,5,597,40,645,8,1033,702,7,Y,N,N,N,1,N,0,N,217403,N,,,57,221,A,600,180,,,,,,A003,346,651,6,6,0,7705,7705,0,0,304,9996,32,40,40,512,1,512,51,2,999999998,999999998,661,98,14,31,12,2,Y,,12.49380112,6,N,N,10.08237267,6,N,N,0,448,,,5.680495262,448,N,N,2067      2110      2031      2030,,FALSE,0,0,0,0,0,0,934
1,-1,-1,42433,0,15,135,4395,7446,0,68,0,8695,23,1,6,5,627,39,688,5,34,743,4,Y,N,N,N,1,N,0,N,26851,N,,,57,1121,A,1900,570,,,,,,A003,294,0,15,13,0,8695,8695,0,0,356,9996,228,9999,9999,6366,2,6366,71,1,999999996,999999998,612,12,11,7,16,7,Y,,5.158636093,3,N,N,6.865877151,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,608
3,0,0,0,0,0,0,0,0,0,0,0,125,23,2,6,3,655,38,683,5,18,734,5,Y,N,N,N,1,N,0,N,157305,N,,,57,21,A,1600,480,,,,,,A003,832,0,43,39,0,7611,7611,0,0,393,9996,192,14,14,0,1,0,0,1,999999997,999999997,,,,,,,E,,4.714653969,3,N,N,5.433297157,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,781
0,7,-1,-3,0,32,159,0,0,1,0,0,473,23,2,6,5,627,38,682,5,18,730,5,Y,N,N,N,1,N,0,N,130617,N,,,57,21,A,1600,480,,,,,,A003,391,0,31,28,0,21888,21888,0,0,460,9996,156,11,11,999999997,0,999999997,997,0,999999997,999999997,630,98,47,14,12,2,Y,,3.917838097,3,N,N,4.717842102,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,736
0,18,-1,-2,0,33,185,0,-5,-4,0,0,0,95,5,8,5,640,39,691,4,13,714,6,Y,N,N,N,1,N,0,N,131104,N,,,57,70821,A,800,240,,,,,,A003,63,632,40,39,4,6505,6505,0,0,452,9996,493,9999,9999,999999996,0,999999996,996,0,999999998,999999997,690,98,47,14,15,2,Y,,6.662117004,4,N,N,3.079044342,2,N,N,0,448,,,3.89217186,448,N,N,2034      2016      2116      2121,,FALSE,0,0,0,0,0,0,488
0,-1,-2,-3,0,9,211,0,693,2,43,0,749,95,7,8,5,607,38,672,6,1033,712,6,Y,N,N,N,1,N,0,N,200714,N,,,57,,A,700,210,,,,,,A003,979,615,10,9,0,58921,58921,0,0,651,39,211,9999,9999,749,2,749,50,0,626,999999998,652,12,14,95,55,10,Y,,18.7671051,8,N,N,15.0195446,7,N,N,0,448,,,6.410593987,448,N,N,2034      2050      2033      2016,,FALSE,0,0,0,0,0,0,512
0,-1,-2,7683,0,20,158,0,19382,-4,40,0,12006,23,1,6,5,638,39,750,1,34,772,3,Y,N,N,N,1,N,0,N,203247,N,,,57,,A,2500,750,,,,,,A003,847,0,19,19,0,12006,12006,0,10099,340,24,158,9999,9999,11699,5,11699,14,0,999999998,999999998,661,12,7,63,34,8,Y,,3.161975861,2,N,N,2.428325653,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,622
2,9,-1,-3,0,28,84,0,-5,1,0,0,0,95,5,8,5,663,38,632,8,K6,694,7,Y,N,N,N,1,N,0,N,158994,N,,,57,21,A,600,180,,,,,,A003,307,658,28,27,0,3879,3879,0,0,120,9996,84,12,12,0,1,0,0,1,999999998,999999997,651,98,47,14,12,2,Y,,13.57714939,6,N,N,13.80927944,7,N,N,0,448,,,7.308568001,448,N,N,2018      2110      2049      2031,,FALSE,0,0,0,0,0,0,508
1,-1,-2,5468,0,8,135,128,549,-4,13,0,586,23,1,6,5,676,39,702,4,34,725,5,Y,N,N,N,1,N,0,N,132305,N,,,57,,A,1200,360,,,,,,A003,738,0,8,7,0,586,586,0,5468,92,71,135,9999,9999,586,4,586,14,1,999999998,999999998,713,12,14,63,7,10,Y,,5.936999321,4,N,N,9.132864952,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,426
1,-1,-2,5944,0,8,78,6257,6257,0,91,0,7396,23,1,6,5,636,39,652,7,P6,725,5,Y,N,N,N,3,N,0,N,61818,N,,,57,,A,1500,450,,,,,,A003,921,0,8,8,0,16631,16631,0,5485,863,58,78,9999,9999,6257,3,6257,91,1,999999998,999999998,644,12,7,63,16,8,Y,,7.652445793,5,N,N,6.38492012,4,N,N,0,448,,,0,448,,,2110      2016      2033      2059,,FALSE,0,0,0,0,0,0,767
0,26,-1,-2,0,8,64,0,456,1,16,0,456,23,3,6,5,655,38,650,7,13,683,8,Y,N,N,N,1,N,0,N,108766,N,,,57,21,A,300,90,,,,,,A003,37,0,8,8,0,12714,12714,0,0,317,55,64,30,30,456,3,456,16,0,999999998,999999998,655,98,14,12,85,2,Y,,12.95135593,6,N,N,6.605257988,4,N,N,0,448,,,0,448,,,2007      2018      2033      2012,,FALSE,0,0,0,0,0,0,581
0,-1,-1,-2,0,10,133,1417,1417,0,89,0,1830,23,1,6,5,541,39,606,9,13,623,10,Y,N,N,N,2,N,0,N,30227,N,,,57,19,D,0,0,1002,39,13,10,14,1028,227,0,11,9,0,1830,1830,0,3283,109,76,146,9999,9999,1417,2,1417,89,0,999999998,999999998,602,12,44,63,32,8,Y,,19.45559692,8,N,N,15.71512032,7,N,N,0,448,,,0,448,,,2050      2034      2021      2016,,,,,,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,999999997,23,2,6,3,9002,,674,6,18,728,5,Y,N,N,N,2,N,0,N,34545,N,,,57,21,D,0,0,1003,1131,,,,1131,422,0,14,14,97,999999997,999999997,999999997,0,999999997,9996,316,39,39,999999997,0,999999997,997,0,999999998,999999998,,,,,,,,,0,448,,,0,448,,,0,448,,,0,448,,,,,,,,,,,,0
0,-1,-2,3318,0,9,168,0,4268,0,0,0,999999996,23,5,6,5,671,39,682,5,34,698,7,Y,N,N,N,1,N,0,N,155342,N,,,57,,A,500,150,,,,,,A003,272,0,7,5,0,183467,183467,0,8406,1271,53,168,9999,9999,999999996,0,999999996,996,0,1044,999999998,649,12,4,7,55,8,Y,,7.691287041,5,N,N,6.757879257,4,N,N,0,448,,,0,448,,,2033      2007,,FALSE,0,0,0,0,0,0,530
1,-1,-2,5194,0,19,147,0,5283,0,3,0,89,22,2,6,5,690,39,709,3,34,735,5,Y,N,N,N,2,N,0,N,81656,N,,,57,21,A,1600,480,,,,,,A003,927,0,23,22,0,89,89,0,7374,27,18,248,9999,9999,89,5,89,2,0,999999997,999999998,668,12,63,14,11,10,Y,,5.377506256,4,N,N,4.368655205,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,741
0,26,-1,-2,0,15,94,480,4218,1,44,0,4367,23,2,6,5,672,38,734,2,1034,751,4,Y,N,N,N,2,N,0,N,143604,N,,,57,21,A,2100,630,,,,,,A003,355,0,16,16,0,4367,4367,0,0,194,9996,94,72,72,4218,2,4218,44,0,999999998,999999998,689,98,14,12,85,2,Y,,2.923343658,2,N,N,4.076294899,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,900
0,-1,-2,-3,0,24,257,2328,10800,0,58,0,20992,95,5,8,5,673,10,690,5,P6,760,3,Y,N,N,N,2,N,0,N,24903,N,,,57,11,A,2400,720,,,,,,A003,364,650,30,26,0,41412,44598,0,0,1316,9996,194,9999,9999,7614,3,10800,81,0,999999998,999999998,649,7,12,34,32,7,Y,,8.403434753,5,N,N,4.50616169,3,N,N,0,448,,,2.61183548,448,N,N,2050      2059      2120      2036,,FALSE,0,0,0,0,0,0,465
0,-1,-2,-3,0,10,137,0,2368,-4,74,0,0,95,5,8,5,0,,437,10,18,539,10,Y,N,N,N,1,N,0,N,225455,N,,32,,,A,300,90,,,,,,A003,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,12,4,7,55,8,Y,,0,448,,,0,448,,,0,448,,,4.51954174,448,N,N,,,FALSE,0,0,0,0,0,0,882
0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,6,,0,,0,0,,0,0,,,,,4,,0,N,0,,,,,,D,0,0,1001,1008,,,,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
